,token_idx,token_str,count
14784,1554,name,29
14785,191,,9
14786,477,"
   ",86
14787,534,"

",7
14788,543, [,100
14789,4497,UL,27
14790,16,.,100
14791,534,"

",7
14792,274, of,41
14793,534,"

",6
14794,5339, mill,56
14795,34406,"

",13
14796,248, a,6
14797,191,,17
14798,3398, police,59
14799,8301, Mur,78
14800,19,1,32
14801,2614,www,8
14802,28933, '.,8
14803,534,"

",8
14804,2614,www,8
14805,2614,www,8
14806,248, a,7
14807,9727,exec,66
14808,248, a,7
14809,191,,7
14810,19,1,92
14811,191,,12
14812,248, a,7
14813,248, a,7
14814,2614,www,8
14815,191,,7
14816,340,se,63
14817,248, a,7
14818,191,,8
14819,426, =,100
14820,191,,10
14821,191,,9
14822,191,,15
14823,326,�,57
14824,248, a,6
14825,28933, '.,7
14826,28,:,100
14827,2614,www,9
14828,248, a,14
14829,191,,6
14830,191,,9
14831,191,,14
14832,28933, '.,7
14833,191,,10
14834,34406,"

",10
14835,191,,10
14836,191,,10
14837,13367, Sem,83
14838,191,,10
14839,248, a,5
14840,8052,assert,100
14841,191,,7
14842,191,,10
14843,4145, default,100
14844,191,,8
14845,191,,12
14846,248, a,8
14847,4313, looks,100
14848,191,,8
14849,191,,6
14850,34406,"

",8
14851,248, a,8
14852,191,,10
14853,89,w,29
14854,625,'t,84
14855,3158,"
                                ",9
14856,2614,www,8
14857,534,"

",8
14858,282, to,15
14859,3170, production,100
14860,2159, exist,100
14861,2918,ises,100
14862,191,,11
14863,330, A,100
14864,34406,"

",10
14865,191,,9
14866,5707, Wil,89
14867,34406,"

",7
14868,248, a,10
14869,457,’,53
14870,515,ass,100
14871,191,,13
14872,5962, election,5
14873,191,,8
14874,383,est,100
14875,191,,6
14876,248, a,6
14877,191,,11
14878,191,,9
14879,191,,7
14880,191,,11
14881,191,,10
14882,899,ize,34
14883,2010, Bl,100
14884,74,h,100
14885,34406,"

",11
14886,534,"

",10
14887,1021,sp,57
14888,2614,www,8
14889,11916," """"""",37
14890,191,,10
14891,756, only,100
14892,17956,ktop,8
14893,254, the,100
14894,7321, Hel,20
14895,2614,www,7
14896,14,",",100
14897,248, a,16
14898,47529, tangled,7
14899,85,s,100
14900,191,,9
14901,191,,10
14902,2504, country,26
14903,1516,This,100
14904,9946, Daniel,11
14905,3881, Val,100
14906,191,,11
14907,191,,9
14908,15,-,100
14909,191,,7
14910,7331, Bre,59
14911,191,,9
14912,34406,"

",8
14913,14,",",100
14914,5035, lab,83
14915,191,,10
14916,34406,"

",12
14917,282, to,100
14918,191,,9
14919,191,,7
14920,31,=,19
14921,1648, including,12
14922,191,,8
14923,534,"

",9
14924,28933, '.,6
14925,191,,9
14926,191,,9
14927,2360,class,100
14928,2967, difference,100
14929,248, a,7
14930,347," """,42
14931,3368, OF,100
14932,3027, party,100
14933,248, a,9
14934,25,7,59
14935,1429, pur,100
14936,6917,Model,21
14937,2614,www,8
14938,2614,www,8
14939,282, to,100
14940,347," """,100
14941,248, a,8
14942,9600, surprised,91
14943,191,,9
14944,13259, discount,90
14945,534,"

",7
14946,4163, technology,6
14947,2653, food,4
14948,248, a,9
14949,248, a,14
14950,16790, €,72
14951,191,,10
14952,534,"

",9
14953,3933,from,34
14954,191,,10
14955,534,"

",8
14956,191,,12
14957,374, 2,100
14958,34406,"

",9
14959,16,.,96
14960,1269, without,100
14961,18723,')),75
14962,534,"

",8
14963,191,,7
14964,1810, sw,100
14965,15,-,100
14966,191,,7
14967,191,,14
14968,248, a,13
14969,5105, Public,100
14970,2950, saw,13
14971,191,,11
14972,191,,17
14973,191,,5
14974,191,,8
14975,248, a,6
14976,328, on,100
14977,338, 1,100
14978,188,"
",47
14979,706, &,100
14980,2202, fore,73
14981,191,,10
14982,34406,"

",9
14983,30974, Bug,7
14984,6699, cond,100
14985,534,"

",8
14986,191,,15
14987,191,,7
14988,191,,8
14989,1141, think,100
14990,534,"

",8
14991,17200, Exp,100
14992,2426, text,100
14993,2903, accept,100
14994,2125,ney,8
14995,254, the,99
14996,12260, auf,25
14997,3683, Some,100
14998,248, a,6
14999,534,"

",7
15000,30853, catches,17
15001,380, The,100
15002,191,,8
15003,276, in,100
15004,5051, ->,100
15005,65,_,71
15006,4959, French,8
15007,191,,8
15008,191,,12
15009,191,,11
15010,191,,13
15011,70,d,100
15012,4489, popular,100
15013,641, no,100
15014,254, the,54
15015,191,,7
15016,34406,"

",9
15017,1369, import,100
15018,191,,10
15019,191,,10
15020,191,,7
15021,248, a,7
15022,457,’,100
15023,191,,6
15024,191,,9
15025,191,,16
15026,34406,"

",10
15027,2614,www,8
15028,191,,13
15029,1675,AS,31
15030,191,,10
15031,191,,8
15032,16,.,47
15033,191,,11
15034,7526, helps,6
15035,191,,9
15036,10,(,100
15037,191,,9
15038,191,,8
15039,21,3,100
15040,191,,10
15041,1372, desc,100
15042,191,,14
15043,34406,"

",7
15044,191,,10
15045,191,,11
15046,191,,8
15047,191,,13
15048,191,,7
15049,248, a,8
15050,191,,10
15051,12418,NG,10
15052,191,,7
15053,191,,11
15054,1827, self,21
15055,15,-,97
15056,647,"
       ",100
15057,19841,July,25
15058,4731, playing,83
15059,14,",",100
15060,248, a,6
15061,191,,10
15062,63,],100
15063,14,",",100
15064,88,v,25
15065,4242, computer,100
15066,191,,9
15067,2614,www,8
15068,191,,8
15069,34406,"

",11
15070,191,,15
15071,248, a,8
15072,534,"

",8
15073,7340, sand,100
15074,2634, prior,100
15075,248, a,7
15076,191,,8
15077,5423, Spec,9
15078,191,,8
15079,248, a,10
15080,65,_,23
15081,2811, solution,100
15082,368, you,56
15083,10827, diverse,96
15084,191,,10
15085,1619, place,21
15086,248, a,9
15087,248, a,8
15088,16,.,96
15089,248, a,9
15090,29417, rou,38
15091,248, a,8
15092,1623, really,62
15093,1554,name,47
15094,2504, country,100
15095,1026, way,43
15096,28933, '.,8
15097,7315, photo,100
15098,7802, plastic,6
15099,986,"
	",100
15100,15438, Las,93
15101,5370, click,100
15102,248, a,11
15103,3733,PL,100
15104,2614,www,8
15105,191,,7
15106,9956, Play,99
15107,191,,10
15108,322,ur,20
15109,2614,www,7
15110,34406,"

",9
15111,248, a,8
15112,248, a,8
15113,191,,10
15114,248, a,12
15115,248, a,10
15116,191,,9
15117,191,,9
15118,248, a,13
15119,191,,14
15120,34406,"

",11
15121,6728, Bay,100
15122,191,,9
15123,191,,7
15124,17956,ktop,7
15125,17,/,100
15126,248, a,12
15127,191,,9
15128,2614,www,9
15129,7770, Francis,16
15130,191,,7
15131,34406,"

",12
15132,14211, tags,100
15133,191,,10
15134,248, a,7
15135,191,,8
15136,248, a,8
15137,191,,12
15138,248, a,9
15139,17956,ktop,9
15140,191,,13
15141,26978,取,13
15142,248, a,6
15143,3019,comp,45
15144,2614,www,8
15145,191,,12
15146,191,,8
15147,15,-,90
15148,1003,"
               ",34
15149,7141, Sl,100
15150,7233, walked,46
15151,191,,6
15152,191,,15
15153,1465,"

   ",76
15154,1726, important,96
15155,4705,msg,53
15156,191,,6
15157,2752, custom,100
15158,248, a,7
15159,4,"""",100
15160,191,,10
15161,191,,8
15162,6013, download,100
15163,387, at,49
15164,3310, media,8
15165,1395, You,14
15166,191,,12
15167,1460, information,5
15168,432, from,100
15169,248, a,13
15170,248, a,6
15171,191,,8
15172,191,,11
15173,512, all,100
15174,248, a,16
15175,534,"

",7
15176,191,,9
15177,191,,9
15178,34406,"

",10
15179,191,,11
15180,191,,12
15181,274, of,100
15182,5353, explain,100
15183,683, than,100
15184,2614,www,8
15185,191,,11
15186,3291,'),73
15187,248, a,10
15188,191,,9
15189,8683, ban,100
15190,406,oc,100
15191,191,,9
15192,2194, total,7
15193,3112, ground,100
15194,7715, Jose,48
15195,191,,9
15196,191,,8
15197,34406,"

",9
15198,248, a,6
15199,663, who,100
15200,191,,7
15201,248, a,6
15202,20298, ctx,6
15203,45824, sweater,4
15204,191,,12
15205,2963, Europe,51
15206,191,,14
15207,3227, install,12
15208,191,,7
15209,850,pro,12
15210,1993, These,97
15211,191,,13
15212,248, a,9
15213,188,"
",100
15214,248, a,6
15215,191,,9
15216,19833, ,100
15217,34406,"

",9
15218,3376,ENT,100
15219,534,"

",9
15220,191,,12
15221,286, and,77
15222,2625,alt,100
15223,534,"

",7
15224,8767, Wood,58
15225,419, ha,100
15226,3933,from,100
15227,915, see,100
15228,327, that,100
15229,2614,www,7
15230,191,,8
15231,3960, serious,100
15232,353, it,47
15233,2614,www,8
15234,34406,"

",8
15235,7209,process,100
15236,191,,15
15237,2614,www,8
15238,191,,13
15239,374, 2,25
15240,191,,10
15241,4005, assert,7
15242,191,,10
15243,5473, electric,100
15244,191,,11
15245,191,,9
15246,191,,10
15247,2860, relationship,100
15248,191,,14
15249,311, is,100
15250,191,,8
15251,74,h,100
15252,248, a,9
15253,19,1,15
15254,191,,10
15255,16,.,16
15256,2614,www,7
15257,191,,10
15258,191,,6
15259,5058, happy,100
15260,191,,11
15261,433,red,32
15262,250,in,14
15263,248, a,7
15264,191,,6
15265,191,,10
15266,274, of,100
15267,16,.,100
15268,276, in,100
15269,41178, CONNE,13
15270,191,,9
15271,2614,www,7
15272,34406,"

",9
15273,7160, recovery,95
15274,191,,10
15275,766,itt,12
15276,191,,13
15277,534,"

",7
15278,327, that,100
15279,2570, id,19
15280,22191,################################,14
15281,191,,5
15282,248, a,13
15283,2614,www,9
15284,292,ct,100
15285,254, the,100
15286,13150,meta,100
15287,191,,10
15288,248, a,8
15289,534,"

",9
15290,311, is,100
15291,191,,13
15292,191,,10
15293,248, a,7
15294,12995," ""/",17
15295,191,,7
15296,80,n,18
15297,248, a,9
15298,4005, assert,8
15299,248, a,13
15300,2614,www,7
15301,248, a,8
15302,191,,9
15303,2614,www,8
15304,191,,7
15305,2614,www,7
15306,248, a,8
15307,7864, Type,63
15308,3906, continue,100
15309,191,,14
15310,191,,15
15311,7461, worry,100
15312,7753, photos,61
15313,1507,for,100
15314,684, ',99
15315,963, well,30
15316,2004, Col,100
15317,1928, United,100
15318,2766, drug,11
15319,276, in,100
15320,191,,10
15321,368, you,100
15322,4122, mid,100
15323,534,"

",8
15324,2614,www,8
15325,1,<|BOS|>,100
15326,7888,dict,100
15327,191,,11
15328,191,,10
15329,275,ar,100
15330,34406,"

",11
15331,12927, Bul,100
15332,248, a,8
15333,188,"
",14
15334,191,,16
15335,28841, ore,9
15336,20380, urgent,36
15337,191,,7
15338,28933, '.,7
15339,248, a,10
15340,191,,7
15341,191,,8
15342,191,,9
15343,191,,10
15344,34406,"

",9
15345,191,,11
15346,3,!,8
15347,191,,10
15348,5076, root,10
15349,248, a,11
15350,3270, print,100
15351,338, 1,23
15352,248, a,12
15353,791, _,100
15354,248, a,10
15355,9409, Microsoft,100
15356,191,,10
15357,191,,12
15358,191,,6
15359,3768, share,100
15360,426, =,18
15361,191,,10
15362,191,,13
15363,1800, #,5
15364,6713,pack,42
15365,684, ',58
15366,248, a,9
15367,22799, mp,59
15368,8436,Char,100
15369,31,=,13
15370,191,,12
15371,624, more,28
15372,34406,"

",10
15373,11650,thread,100
15374,5329, Research,100
15375,74,h,25
15376,306, g,16
15377,282, to,100
15378,191,,6
15379,34406,"

",9
15380,34406,"

",11
15381,191,,8
15382,191,,17
15383,248, a,7
15384,191,,9
15385,191,,12
15386,311, is,84
15387,248, a,11
15388,11,),100
15389,191,,8
15390,5332, race,48
15391,191,,11
15392,34,@,95
15393,11469,={,99
15394,248, a,13
15395,525,orm,100
15396,191,,17
15397,5555, Street,9
15398,248, a,8
15399,26978,取,6
15400,191,,15
15401,1825, Fr,100
15402,2614,www,7
15403,191,,8
15404,975, system,8
15405,248, a,6
15406,191,,9
15407,191,,10
15408,348, as,100
15409,280,ion,2
15410,191,,9
15411,191,,8
15412,348, as,10
15413,260, w,5
15414,3402, soon,100
15415,576, 4,49
15416,64,^,100
15417,191,,8
15418,615, their,22
15419,191,,7
15420,248, a,12
15421,248, a,11
15422,28933, '.,7
15423,191,,9
15424,191,,10
15425,191,,10
15426,19,1,45
15427,248, a,8
15428,1262,self,100
15429,2173, lay,100
15430,191,,8
15431,191,,8
15432,3158,"
                                ",97
15433,191,,10
15434,34406,"

",6
15435,4929, February,14
15436,16,.,54
15437,3240, son,100
15438,254, the,100
15439,191,,9
15440,34406,"

",10
15441,4388,dim,100
15442,534,"

",8
15443,191,,10
15444,191,,8
15445,274, of,100
15446,12538, arise,50
15447,5564, Pre,76
15448,18,0,46
15449,418, L,100
15450,191,,9
15451,260, w,100
15452,248, a,10
15453,191,,11
15454,191,,9
15455,191,,17
15456,248, a,7
15457,534,"

",8
15458,590, per,100
15459,191,,10
15460,7902,Back,17
15461,248, a,11
15462,3965, AP,100
15463,387, at,71
15464,721,ings,100
15465,6882, Sum,8
15466,1057, same,100
15467,191,,10
15468,191,,9
15469,17103, outdoor,100
15470,191,,13
15471,248, a,14
15472,2614,www,8
15473,191,,13
15474,191,,8
15475,248, a,7
15476,191,,8
15477,9748, theme,100
15478,374, 2,100
15479,191,,6
15480,191,,8
15481,6404, diseases,3
15482,2379, final,100
15483,191,,11
15484,248, a,7
15485,34406,"

",9
15486,248, a,6
15487,20289, Independent,99
15488,1606, seem,100
15489,191,,9
15490,188,"
",100
15491,1665, light,63
15492,191,,7
15493,763, two,100
15494,368, you,99
15495,141,�,89
15496,7752, Str,100
15497,1542, es,100
15498,191,,10
15499,650, would,100
15500,191,,10
15501,3444, followed,100
15502,191,,9
15503,191,,11
15504,274, of,100
15505,191,,11
15506,248, a,12
15507,248, a,59
15508,191,,13
15509,191,,14
15510,191,,14
15511,248, a,12
15512,49,O,100
15513,393, \,100
15514,191,,8
15515,7528, customer,33
15516,15,-,25
15517,248, a,10
15518,254, the,62
15519,2614,www,8
15520,27,9,100
15521,8611, absolutely,100
15522,191,,12
15523,191,,12
15524,2621,"

       ",56
15525,534,"

",7
15526,191,,9
15527,22452, securities,54
15528,6555, efficiency,98
15529,191,,11
15530,191,,10
15531,2828, held,100
15532,20,2,15
15533,534,"

",9
15534,2614,www,7
15535,254, the,100
15536,248, a,12
15537,191,,10
15538,28306, pyl,13
15539,7478, technical,100
15540,248, a,15
15541,248, a,11
15542,432, from,100
15543,248, a,12
15544,191,,10
15545,17956,ktop,7
15546,191,,8
15547,6474, FOR,100
15548,534,"

",7
15549,191,,7
15550,248, a,10
15551,426, =,8
15552,8942, finger,21
15553,191,,11
15554,11772,inch,100
15555,9727,exec,10
15556,191,,10
15557,845, ret,100
15558,191,,10
15559,5909, dry,100
15560,191,,19
15561,191,,9
15562,191,,8
15563,248, a,14
15564,11,),45
15565,248, a,10
15566,556, dis,18
15567,191,,9
15568,34406,"

",8
15569,534,"

",9
15570,28933, '.,12
15571,18,0,50
15572,13808,<<,53
15573,19,1,100
15574,191,,7
15575,37,C,14
15576,368, you,100
15577,191,,10
15578,191,,8
15579,1347,OR,100
15580,191,,12
15581,1554,name,12
15582,188,"
",100
15583,314, (,100
15584,2614,www,7
15585,1497, cr,100
15586,191,,12
15587,2966, today,7
15588,42,H,24
15589,191,,7
15590,248, a,7
15591,191,,10
15592,26978,取,7
15593,1443, dev,100
15594,191,,10
15595,1581, list,19
15596,191,,12
15597,188,"
",100
15598,248, a,10
15599,191,,15
15600,191,,11
15601,248, a,8
15602,191,,10
15603,248, a,10
15604,2614,www,8
15605,256,at,18
15606,248, a,9
15607,191,,11
15608,22189, Buy,100
15609,191,,13
15610,347," """,9
15611,34406,"

",11
15612,191,,11
15613,15,-,100
15614,191,,10
15615,4739," """"",100
15616,14,",",100
15617,28933, '.,7
15618,2003, That,100
15619,191,,12
15620,34406,"

",15
15621,2614,www,8
15622,188,"
",100
15623,191,,11
15624,248, a,10
15625,248, a,8
15626,191,,10
15627,14,",",100
15628,2807, By,100
15629,5081, variety,100
15630,1444, around,100
15631,188,"
",67
15632,191,,8
15633,3544, frame,89
15634,191,,12
15635,3938,itter,39
15636,248, a,9
15637,191,,9
15638,34406,"

",11
15639,191,,6
15640,191,,7
15641,248, a,7
15642,191,,11
15643,191,,10
15644,248, a,12
15645,191,,19
15646,7537, forget,100
15647,191,,18
15648,248, a,14
15649,191,,12
15650,191,,9
15651,2614,www,7
15652,1358,"',",53
15653,2378, ever,100
15654,191,,9
15655,248, a,13
15656,34406,"

",7
15657,191,,9
15658,191,,11
15659,9,',100
15660,26978,取,9
15661,11921, musical,100
15662,248, a,7
15663,191,,9
15664,28933, '.,7
15665,12092, Matt,8
15666,191,,11
15667,5555, Street,67
15668,1748, particular,79
15669,282, to,100
15670,977, right,96
15671,191,,14
15672,5216,info,100
15673,6676, baby,100
15674,16,.,36
15675,191,,6
15676,248, a,8
15677,191,,11
15678,2347, required,100
15679,16,.,97
15680,248, a,8
15681,34406,"

",10
15682,248, a,17
15683,191,,9
15684,17,/,100
15685,632,xt,13
15686,14,",",10
15687,310, I,52
15688,191,,9
15689,191,,9
15690,4493, License,66
15691,327, that,100
15692,248, a,7
15693,1515, rest,100
15694,423,end,100
15695,16,.,100
15696,534,"

",8
15697,191,,10
15698,191,,10
15699,34406,"

",9
15700,191,,7
15701,36476,Asset,19
15702,191,,11
15703,191,,11
15704,191,,8
15705,191,,8
15706,16,.,100
15707,282, to,100
15708,286, and,98
15709,347," """,40
15710,31,=,94
15711,191,,8
15712,78,l,32
15713,15,-,21
15714,8037, None,100
15715,49,O,100
15716,1657,ining,11
15717,191,,9
15718,191,,10
15719,248, a,15
15720,2275,How,100
15721,248, a,8
15722,3852,Or,36
15723,191,,10
15724,2614,www,8
15725,5174, century,100
15726,191,,10
15727,561, out,75
15728,3006, Not,100
15729,191,,9
15730,191,,9
15731,191,,12
15732,191,,7
15733,191,,7
15734,276, in,98
15735,248, a,9
15736,4727, Mus,84
15737,642, other,52
15738,248, a,100
15739,191,,10
15740,34406,"

",10
15741,248, a,9
15742,2614,www,8
15743,4086, arch,97
15744,86,t,100
15745,4466, options,100
15746,2224, ==,100
15747,367, P,100
15748,191,,9
15749,2614,www,8
15750,128,�,74
15751,34406,"

",8
15752,254, the,98
15753,7034, Book,100
15754,191,,9
15755,452, have,100
15756,191,,7
15757,34406,"

",17
15758,3086, Me,100
15759,191,,12
15760,9678, GR,88
15761,368, you,81
15762,2614,www,8
15763,4872,().,100
15764,139,�,40
15765,1181, much,100
15766,191,,12
15767,1102, found,11
15768,29154, '-,98
15769,830, where,100
15770,2614,www,8
15771,14,",",48
15772,191,,11
15773,191,,13
15774,3677, sn,100
15775,191,,8
15776,248, a,9
15777,254, the,8
15778,191,,9
15779,191,,7
15780,2614,www,8
15781,14,",",14
15782,248, a,6
15783,191,,9
15784,13311,イ,34
15785,248, a,8
15786,248, a,17
15787,191,,16
15788,496, In,78
15789,89,w,100
15790,274, of,100
15791,365,pe,100
15792,1275,ton,3
15793,191,,10
15794,11379, partnership,98
15795,34406,"

",8
15796,191,,13
15797,191,,7
15798,191,,10
15799,2614,www,8
15800,191,,11
15801,23437, Sri,28
15802,534,"

",7
15803,26978,取,7
15804,191,,7
15805,34406,"

",9
15806,248, a,11
15807,2614,www,8
15808,191,,9
15809,191,,11
15810,191,,8
15811,751, get,14
15812,2614,www,8
15813,282, to,100
15814,191,,10
15815,248, a,8
15816,2614,www,8
15817,1056, test,54
15818,248, a,8
15819,534,"

",8
15820,276, in,100
15821,191,,13
15822,28933, '.,7
15823,31,=,50
15824,248, a,8
15825,191,,17
15826,432, from,100
15827,2531, blood,14
15828,257, s,8
15829,34406,"

",7
15830,191,,9
15831,248, a,20
15832,2614,www,7
15833,191,,7
15834,2614,www,8
15835,191,,10
15836,534,"

",6
15837,191,,10
15838,248, a,15
15839,4950, shot,100
15840,191,,10
15841,91,y,100
15842,191,,8
15843,248, a,7
15844,34406,"

",10
15845,4631, progress,100
15846,1851, having,100
15847,11072, About,99
15848,248, a,6
15849,34406,"

",10
15850,7639,Please,99
15851,16903,Widget,16
15852,248, a,10
15853,5666, complaint,52
15854,248, a,9
15855,248, a,100
15856,191,,13
15857,534,"

",7
15858,248, a,10
15859,191,,12
15860,5862, smooth,100
15861,248, a,7
15862,34406,"

",9
15863,563, go,100
15864,191,,9
15865,248, a,9
15866,248, a,9
15867,2614,www,8
15868,65,_,100
15869,1275,ton,53
15870,248, a,13
15871,248, a,11
15872,30749,�,18
15873,191,,10
15874,5628, chemical,82
15875,534,"

",8
15876,248, a,7
15877,248, a,6
15878,248, a,8
15879,191,,16
15880,2614,www,8
15881,191,,8
